firm_id,date,inflow,outflow,balance
F100029,2025-06-30,49520.29,33496.49,258121.37
F100029,2025-07-31,49718.24,30255.3,279848.93
F100029,2025-08-31,44996.57,33484.0,287723.98
F100030,2024-03-31,22794.54,13251.85,19787.72
F100030,2024-04-30,18777.45,12853.49,26844.49
F100030,2024-05-31,18376.34,11261.78,32984.82
F100030,2024-06-30,26483.28,15303.48,45334.9
F100030,2024-07-31,20484.48,13670.94,52381.97
F100030,2024-08-31,25199.44,13642.15,60864.37
F100030,2024-09-30,17924.22,11711.21,68149.37
F100030,2024-10-31,22294.62,11090.71,79409.58
F100030,2024-11-30,19112.08,11731.15,91335.83
F100030,2024-12-31,20097.8,10988.7,97656.7
F100030,2025-01-31,18649.05,12149.61,102233.01
F100030,2025-02-28,19153.83,8808.48,113511.35
F100030,2025-03-31,18743.47,9217.98,123581.94
F100030,2025-04-30,15212.81,9740.92,126395.23
F100030,2025-05-31,17888.81,8680.39,137534.34
F100030,2025-06-30,21038.71,13097.05,145893.28
F100030,2025-07-31,19112.59,10312.34,156546.28
F100030,2025-08-31,17319.52,9570.08,163736.54
F100031,2024-03-31,43034.37,31739.99,27103.96
F100031,2024-04-30,46998.01,33744.78,41916.43
F100031,2024-05-31,42903.61,30993.18,56237.94
F100031,2024-06-30,35789.35,21589.37,69222.86
F100031,2024-07-31,35518.28,25394.3,83382.47
F100031,2024-08-31,36480.73,32210.5,85093.92
F100031,2024-09-30,50518.32,32618.58,105310.1
F100031,2024-10-31,41086.44,38090.56,109871.01
F100031,2024-11-30,41720.06,33818.81,117302.66
F100031,2024-12-31,37058.87,26357.65,130377.67
F100031,2025-01-31,33468.9,25960.1,138754.01
F100031,2025-02-28,39260.81,26055.82,150852.22
F100031,2025-03-31,28767.19,21544.37,158180.27
F100031,2025-04-30,30720.76,19136.78,170170.99
F100031,2025-05-31,36345.03,25242.1,181390.45
F100031,2025-06-30,30711.17,23325.85,192190.49
F100031,2025-07-31,44822.05,33078.55,203727.41
F100031,2025-08-31,34843.89,24439.3,212747.83
F100032,2024-03-31,38144.22,17709.62,21660.91
F100032,2024-04-30,35891.97,21347.23,37892.35
F100032,2024-05-31,34709.84,18185.08,55807.86
F100032,2024-06-30,32093.81,16487.12,69591.18
F100032,2024-07-31,45865.46,25350.48,87300.77
F100032,2024-08-31,43757.55,24556.62,104905.42
F100032,2024-09-30,42609.69,20310.36,127557.34
F100032,2024-10-31,40042.39,17300.7,149509.04
F100032,2024-11-30,32140.06,18116.71,166529.23
F100032,2024-12-31,29981.54,18415.25,177772.81
F100032,2025-01-31,29315.79,15866.7,193066.4
F100032,2025-02-28,31813.3,16180.32,209147.16
F100032,2025-03-31,37964.87,22368.25,224637.09
F100032,2025-04-30,35332.3,21939.09,236023.34
F100032,2025-05-31,23406.79,11979.86,248859.42
F100032,2025-06-30,37271.39,17895.92,270286.76
F100032,2025-07-31,27792.46,15056.42,279606.63
F100032,2025-08-31,36273.83,18800.98,297257.5
F100033,2024-03-31,32171.61,27994.0,15305.17
F100033,2024-04-30,35400.97,25156.51,25425.86
F100033,2024-05-31,27339.77,18136.91,36382.39
F100033,2024-06-30,28837.17,21829.9,42587.66
F100033,2024-07-31,26668.42,22425.66,48072.74
F100033,2024-08-31,37179.36,24749.21,62705.27
F100033,2024-09-30,25834.52,25540.89,63179.01
F100033,2024-10-31,30744.55,24876.56,70485.55
F100033,2024-11-30,24811.97,17942.29,78946.16
F100033,2024-12-31,27983.87,23953.28,81188.2
F100033,2025-01-31,43122.9,29348.35,95687.0
F100033,2025-02-28,20280.33,16777.06,100613.19
F100033,2025-03-31,37719.75,26337.38,111325.49
F100033,2025-04-30,22089.99,19426.72,112303.13
F100033,2025-05-31,35021.76,22560.69,123644.33
F100033,2025-06-30,40094.01,30863.4,137766.89
F100033,2025-07-31,38065.98,23199.37,152925.25
F100033,2025-08-31,27947.71,17722.81,160893.85
F100034,2024-03-31,32700.04,15857.15,32833.54
F100034,2024-04-30,34543.21,22923.74,46236.81
F100034,2024-05-31,29291.62,19658.33,51700.89
F100034,2024-06-30,38167.64,23431.39,70361.16
F100034,2024-07-31,37782.97,23024.15,83764.96
F100034,2024-08-31,28585.38,16328.3,94738.78
F100034,2024-09-30,33798.97,19122.94,113602.37
F100034,2024-10-31,31336.86,17663.71,127848.71
F100034,2024-11-30,31088.37,19460.49,140570.51
F100034,2024-12-31,32627.84,20772.33,155078.28
F100034,2025-01-31,26976.55,14196.98,168346.4
F100034,2025-02-28,26784.47,17198.14,178005.62
F100034,2025-03-31,28337.85,19115.17,184325.4
F100034,2025-04-30,28570.15,17969.3,194583.04
F100034,2025-05-31,30864.98,20301.92,204704.34
F100034,2025-06-30,26721.12,16485.08,213443.01
F100034,2025-07-31,28616.75,18458.38,223215.06
F100034,2025-08-31,29103.19,19355.08,235015.3
F100035,2024-03-31,35430.51,22478.75,29729.32
F100035,2024-04-30,30276.32,25036.6,36486.5
F100035,2024-05-31,28502.56,25374.84,38288.51
F100035,2024-06-30,30248.38,22930.31,49223.18
F100035,2024-07-31,29024.11,26127.87,50045.97
F100035,2024-08-31,26822.78,22351.03,56970.79
F100035,2024-09-30,33487.57,31210.17,62875.66
F100035,2024-10-31,31697.79,28298.83,65131.73
F100035,2024-11-30,28974.77,25658.51,66219.21
F100035,2024-12-31,28695.52,22278.17,71339.73
F100035,2025-01-31,28599.52,20556.21,79224.63
F100035,2025-02-28,25074.18,22967.9,87534.68
F100035,2025-03-31,26333.5,22736.02,93082.1
F100035,2025-04-30,23943.19,19284.16,95431.92
F100035,2025-05-31,28299.09,23449.85,100429.65
F100035,2025-06-30,25670.99,17871.94,107110.3
F100035,2025-07-31,27024.65,19353.45,116741.98
F100035,2025-08-31,29392.54,21089.33,122886.03
F100036,2024-03-31,29271.93,21834.61,16299.23
F100036,2024-04-30,53352.67,40599.92,27987.23
F100036,2024-05-31,47007.19,34407.88,40791.92
F100036,2024-06-30,53546.41,29591.44,63876.08
F100036,2024-07-31,70001.55,39016.49,94364.29
F100036,2024-08-31,35139.33,26535.04,100244.08
F100036,2024-09-30,70761.19,46675.22,125574.57
F100036,2024-10-31,43765.64,33744.83,135125.52
F100036,2024-11-30,51246.68,43073.49,147439.51
F100036,2024-12-31,39640.27,31589.27,156958.96
F100036,2025-01-31,55843.54,44360.08,169137.54
F100036,2025-02-28,37132.59,29128.94,180564.03
F100036,2025-03-31,32303.86,20233.75,196874.88
F100036,2025-04-30,40486.62,30020.55,203792.75
F100036,2025-05-31,46758.76,39262.2,209499.8
F100036,2025-06-30,48064.26,41886.03,218649.08
F100036,2025-07-31,26006.76,18640.5,223216.53
F100036,2025-08-31,46589.81,39000.9,233141.44
F100037,2024-03-31,25447.76,14628.53,25367.96
F100037,2024-04-30,22952.72,14630.43,35495.7
F100037,2024-05-31,27701.01,17180.0,43988.38
F100037,2024-06-30,27120.85,14460.65,56576.62
F100037,2024-07-31,26500.34,16038.7,70010.33
F100037,2024-08-31,30562.6,16513.81,86543.4
F100037,2024-09-30,23940.23,12147.16,101413.4
F100037,2024-10-31,26645.71,12795.37,116830.95
F100037,2024-11-30,22626.09,15004.8,124270.44
F100037,2024-12-31,26004.48,11663.43,137704.39
F100037,2025-01-31,22922.24,14763.5,146526.52
F100037,2025-02-28,18506.74,13627.38,150655.1
F100037,2025-03-31,23467.36,12968.52,162665.58
F100037,2025-04-30,22263.9,11892.29,178224.29
F100037,2025-05-31,22163.76,13008.93,185371.74
F100037,2025-06-30,18604.7,9517.06,193370.74
F100037,2025-07-31,19880.92,14010.8,202688.65
F100037,2025-08-31,23295.83,13542.5,210906.07
F100038,2024-03-31,27107.08,19249.38,13286.67
F100038,2024-04-30,44277.99,21907.04,37173.93
F100038,2024-05-31,33348.06,17174.21,52052.32
F100038,2024-06-30,33392.24,18783.89,66385.26
F100038,2024-07-31,21365.12,14129.79,74449.43
F100038,2024-08-31,33169.57,19819.54,89016.26
F100038,2024-09-30,32489.86,19770.35,104277.92
F100038,2024-10-31,20045.63,11540.09,115926.25
F100038,2024-11-30,22597.85,12510.93,125544.6
F100038,2024-12-31,24441.92,15122.88,136971.73
F100038,2025-01-31,25894.76,16318.09,140879.91
F100038,2025-02-28,21050.28,12679.17,148998.87
F100038,2025-03-31,21447.96,11740.39,157800.05
F100038,2025-04-30,24290.72,15769.6,165419.17
F100038,2025-05-31,27308.94,21169.99,170815.34
F100038,2025-06-30,18225.89,12230.77,174514.19
F100038,2025-07-31,21134.74,11614.91,180828.02
F100038,2025-08-31,30992.44,15551.72,197100.07
F100039,2024-03-31,33097.01,18868.68,28083.47
F100039,2024-04-30,33066.42,22160.14,36973.7
F100039,2024-05-31,41723.24,26438.14,52704.59
F100039,2024-06-30,42210.1,26827.68,69334.3
F100039,2024-07-31,39947.13,21299.65,88109.54
F100039,2024-08-31,48003.12,25122.86,113198.18
F100039,2024-09-30,40757.7,22790.89,135985.41
F100039,2024-10-31,41226.95,24445.97,152264.95
F100039,2024-11-30,31821.03,20758.83,162419.63
F100039,2024-12-31,33759.52,18845.58,177731.12
F100039,2025-01-31,39415.09,20005.05,196007.17
F100039,2025-02-28,28694.81,14756.09,210138.0
F100039,2025-03-31,31480.49,15942.94,224001.49
F100039,2025-04-30,27467.19,14759.05,236278.5
F100039,2025-05-31,37085.5,21245.48,246705.85
F100039,2025-06-30,30254.3,18880.85,259702.82
F100039,2025-07-31,35490.52,21891.87,270934.04
F100039,2025-08-31,28641.33,14688.71,289756.2
F100040,2024-03-31,23454.04,18619.52,19372.87
F100040,2024-04-30,25403.17,19024.85,26629.14
F100040,2024-05-31,28754.9,20177.63,34627.74
F100040,2024-06-30,33384.87,26522.0,44960.65
F100040,2024-07-31,26913.44,21311.23,49582.48
F100040,2024-08-31,30172.43,23982.7,54962.5
F100040,2024-09-30,40166.11,31563.52,62689.95
F100040,2024-10-31,36831.98,28203.29,73562.45
F100040,2024-11-30,27891.81,20173.31,83501.27
F100040,2024-12-31,35383.8,23631.03,95053.03
F100040,2025-01-31,29854.2,23335.33,105142.15
F100040,2025-02-28,34319.59,31041.35,111366.83
F100040,2025-03-31,28199.94,22627.28,117989.63
F100040,2025-04-30,32164.05,23865.04,125550.22
F100040,2025-05-31,31621.08,23324.4,133718.93
F100040,2025-06-30,36622.34,22314.31,151120.19
F100040,2025-07-31,36334.38,28675.13,158071.78
F100040,2025-08-31,26826.87,20615.89,161485.97
F100041,2024-03-31,58486.06,32651.73,37628.1
F100041,2024-04-30,58620.55,32809.49,62707.29
F100041,2024-05-31,39699.75,19566.07,81595.33
F100041,2024-06-30,48338.04,31242.38,98821.33
F100041,2024-07-31,70796.66,37623.9,135034.3
F100041,2024-08-31,37876.94,27219.93,147033.34
F100041,2024-09-30,48491.05,28535.93,166208.05
F100041,2024-10-31,51117.84,28169.18,189651.83
F100041,2024-11-30,40434.85,22557.37,206296.6
F100041,2024-12-31,45342.67,26791.35,225394.11
F100041,2025-01-31,55372.01,34268.41,243740.58
F100041,2025-02-28,36712.63,24767.68,256484.79
F100041,2025-03-31,33936.55,24619.64,265594.69
F100041,2025-04-30,61097.2,29104.51,296931.9
F100041,2025-05-31,49258.1,28097.97,320636.88
F100041,2025-06-30,50060.23,27115.51,343546.54
F100041,2025-07-31,23586.95,16104.3,354326.34
F100041,2025-08-31,64078.8,30739.56,390758.44
F100042,2024-03-31,45518.18,28687.08,26220.14
F100042,2024-04-30,42696.73,22693.34,44471.85
F100042,2024-05-31,36135.46,24700.12,55445.58
F100042,2024-06-30,39134.03,25177.78,69149.91
F100042,2024-07-31,38898.64,24375.79,82923.79
F100042,2024-08-31,36020.22,22478.31,96650.23
F100042,2024-09-30,32360.98,25468.46,106257.43
F100042,2024-10-31,39653.69,27266.04,116592.91
F100042,2024-11-30,41336.06,25819.22,130923.95
F100042,2024-12-31,41407.95,28821.11,143036.99
F100042,2025-01-31,35212.07,21677.64,153726.2
F100042,2025-02-28,33271.19,23293.02,161007.02
F100042,2025-03-31,36342.78,21480.91,177494.96
F100042,2025-04-30,36953.64,27238.76,185758.21
F100042,2025-05-31,32404.64,25001.01,189115.67
F100042,2025-06-30,29186.68,24067.54,198145.78
F100042,2025-07-31,37521.91,28636.97,210732.43
F100042,2025-08-31,42740.4,24861.45,227935.71
F100043,2024-03-31,45547.17,22565.04,24094.97
F100043,2024-04-30,39275.06,22823.63,43396.56
F100043,2024-05-31,45655.12,24194.25,65978.35
F100043,2024-06-30,55352.42,29251.09,90960.74
F100043,2024-07-31,46806.04,24696.07,110846.05
F100043,2024-08-31,54965.86,24090.01,142395.32
F100043,2024-09-30,48042.48,25127.58,164690.03
F100043,2024-10-31,38888.25,21675.94,180121.12
F100043,2024-11-30,42278.56,21462.83,197726.59
F100043,2024-12-31,35515.34,18076.34,213952.09
F100043,2025-01-31,38060.75,20793.32,234175.19
F100043,2025-02-28,38085.36,25151.53,249538.46
F100043,2025-03-31,35476.99,16306.39,271692.19
F100043,2025-04-30,44014.31,19418.44,295927.16
F100043,2025-05-31,48448.28,23486.46,318462.9
F100043,2025-06-30,43512.52,19920.68,342309.23
F100043,2025-07-31,41136.73,21391.61,362336.54
F100043,2025-08-31,38565.69,19747.82,382192.55
F100044,2024-03-31,75111.56,44858.47,46880.67
F100044,2024-04-30,49601.8,29499.98,67859.82
F100044,2024-05-31,74305.36,36741.76,105870.66
F100044,2024-06-30,68968.45,39441.19,130840.53
F100044,2024-07-31,65320.93,34724.77,163891.59
F100044,2024-08-31,76110.84,40349.38,199478.31
F100044,2024-09-30,52462.75,27373.11,222475.59
F100044,2024-10-31,51090.73,23475.18,252570.55
F100044,2024-11-30,46117.34,27370.8,273795.41
F100044,2024-12-31,40531.69,23456.32,290595.89
F100044,2025-01-31,62973.71,30782.77,320822.88
F100044,2025-02-28,57622.07,33968.1,344247.36
F100044,2025-03-31,56584.24,28567.06,373479.13
F100044,2025-04-30,55330.2,30122.78,399719.37
F100044,2025-05-31,42868.97,27010.94,415615.05
F100044,2025-06-30,50300.93,27164.13,443767.3
F100044,2025-07-31,51743.86,25639.68,467111.52
F100044,2025-08-31,54036.61,29134.96,491133.57
F100045,2024-03-31,66030.97,41596.51,38310.03
F100045,2024-04-30,60264.15,47555.89,50838.15
F100045,2024-05-31,55937.09,49208.99,59113.64
F100045,2024-06-30,61140.25,48714.65,71255.45
F100045,2024-07-31,53001.32,44141.84,82887.01
F100045,2024-08-31,66175.96,43021.65,105660.87
F100045,2024-09-30,65756.1,50285.31,122337.53
F100045,2024-10-31,47902.11,38923.86,130257.93
F100045,2024-11-30,52046.73,35046.43,149769.04
F100045,2024-12-31,44539.16,38926.13,157075.55
F100045,2025-01-31,57428.47,47957.79,164916.3
F100045,2025-02-28,63373.47,46376.21,181313.33
F100045,2025-03-31,36538.49,28633.8,186259.75
F100045,2025-04-30,36905.5,30040.97,194425.76
F100045,2025-05-31,50343.76,37087.52,207910.24
F100045,2025-06-30,41962.4,29708.32,219487.41
F100045,2025-07-31,62260.8,43834.92,240254.27
F100045,2025-08-31,66165.88,50038.61,258579.08
F100046,2024-03-31,22240.79,13542.43,11152.51
F100046,2024-04-30,22889.81,14615.4,18814.91
F100046,2024-05-31,31408.31,22062.38,28306.39
F100046,2024-06-30,29481.26,18877.03,39752.97
F100046,2024-07-31,26133.68,15735.65,53875.98
F100046,2024-08-31,30930.83,19954.78,65772.49
F100046,2024-09-30,21795.35,16401.67,69685.82
F100046,2024-10-31,35514.78,19570.31,85715.83
F100046,2024-11-30,22979.12,12549.65,94932.92
F100046,2024-12-31,30130.56,17751.42,108089.31
F100046,2025-01-31,22265.32,14498.04,115954.46
F100046,2025-02-28,24205.22,17632.19,122290.32
F100046,2025-03-31,21590.98,15555.91,126864.45
F100046,2025-04-30,22630.57,15299.63,134548.94
F100046,2025-05-31,24390.42,13193.66,143871.68
F100046,2025-06-30,26935.3,16544.01,155923.76
F100046,2025-07-31,30647.18,17244.97,167251.47
F100046,2025-08-31,33206.32,19288.92,185114.66
F100047,2024-03-31,30717.87,16292.31,19415.55
F100047,2024-04-30,35247.92,20397.44,35330.82
F100047,2024-05-31,40883.69,27155.15,49173.61
F100047,2024-06-30,37384.21,24739.18,59133.12
F100047,2024-07-31,42296.87,20838.61,83062.34
F100047,2024-08-31,39036.74,21949.66,102848.06
F100047,2024-09-30,39249.08,24701.84,115643.06
F100047,2024-10-31,33458.93,20144.79,126264.14
F100047,2024-11-30,30090.53,21728.53,133758.47
F100047,2024-12-31,47488.59,22659.73,155783.19
F100047,2025-01-31,37553.05,19077.79,175022.37
F100047,2025-02-28,27380.38,12621.42,191596.52
F100047,2025-03-31,25555.89,17377.7,196812.05
F100047,2025-04-30,29992.64,16039.8,209599.79
F100047,2025-05-31,14155.47,9596.99,213216.82
F100047,2025-06-30,44355.93,24671.93,231396.15
F100047,2025-07-31,34237.85,18106.59,248625.8
F100047,2025-08-31,38097.38,22255.86,263805.59
F100048,2024-03-31,42250.13,19377.94,39850.88
F100048,2024-04-30,36055.4,17565.1,59390.97
F100048,2024-05-31,32960.45,18713.9,76132.37
F100048,2024-06-30,45632.12,24879.49,98411.67
F100048,2024-07-31,33492.05,14533.39,116220.29
F100048,2024-08-31,31352.63,18224.77,131446.68
F100048,2024-09-30,31541.29,20170.39,142017.11
F100048,2024-10-31,46354.13,26432.91,162691.14
F100048,2024-11-30,37201.1,18448.41,179397.9
F100048,2024-12-31,38893.36,19277.11,198763.85
F100048,2025-01-31,31351.93,22785.0,208261.36
F100048,2025-02-28,35722.87,23270.05,220305.14
F100048,2025-03-31,24960.48,14353.17,230371.32
F100048,2025-04-30,32198.74,19692.53,238533.14
F100048,2025-05-31,27016.44,13550.99,250545.65
F100048,2025-06-30,19409.13,12270.2,259624.7
F100048,2025-07-31,25306.35,13079.69,271585.09
F100048,2025-08-31,35100.58,21104.58,280304.53
F100049,2024-03-31,38941.24,26308.64,19373.88
F100049,2024-04-30,42218.3,22990.31,39507.99
F100049,2024-05-31,54880.75,39989.92,52449.25
F100049,2024-06-30,40827.27,29015.07,67446.44
F100049,2024-07-31,48866.28,31177.28,85686.82
F100049,2024-08-31,47596.7,36118.17,97490.79
F100049,2024-09-30,43014.7,31293.04,110040.27
F100049,2024-10-31,37114.43,32327.09,111911.35
F100049,2024-11-30,34507.12,26309.97,114909.44
F100049,2024-12-31,50272.82,29020.47,135776.41
F100049,2025-01-31,41994.83,24381.07,155561.24
F100049,2025-02-28,39769.44,26096.76,168318.11
F100049,2025-03-31,39256.31,31888.51,173771.96
F100049,2025-04-30,42359.27,33189.26,180339.78
F100049,2025-05-31,40116.58,31402.01,189562.73
F100049,2025-06-30,29980.93,20455.01,200582.0
F100049,2025-07-31,35617.46,30371.86,205664.84
F100049,2025-08-31,40914.47,24166.43,221055.52
F100050,2024-03-31,50709.95,33616.42,33968.82
F100050,2024-04-30,57667.11,39785.07,53907.0
F100050,2024-05-31,42142.32,28718.74,67243.48
F100050,2024-06-30,78792.28,44740.41,100587.21
F100050,2024-07-31,69526.34,46481.9,126083.16
F100050,2024-08-31,38227.97,29070.93,129236.75
F100050,2024-09-30,42701.78,31302.85,139536.7
F100050,2024-10-31,47456.8,30371.0,155044.17
F100050,2024-11-30,67411.38,44549.44,180055.79
F100050,2024-12-31,46480.69,35616.69,191339.17
F100050,2025-01-31,51979.1,39324.98,201428.2
F100050,2025-02-28,46311.84,30996.06,216169.78
F100050,2025-03-31,44067.28,33526.66,223671.61
F100050,2025-04-30,52283.59,37655.15,238793.76
F100050,2025-05-31,42757.02,24930.09,258518.47
F100050,2025-06-30,42461.3,27574.19,272383.76
F100050,2025-07-31,40802.18,28445.29,283920.56
F100050,2025-08-31,71592.56,39274.14,315111.42
F100051,2024-03-31,60680.85,41741.56,22710.93
F100051,2024-04-30,56329.87,36310.4,45966.99
F100051,2024-05-31,54220.27,29016.82,70585.09
F100051,2024-06-30,51171.98,38091.64,81710.71
F100051,2024-07-31,53446.63,42276.49,91683.74
F100051,2024-08-31,51910.73,35602.44,107538.33
F100051,2024-09-30,54670.63,38296.57,122535.05
F100051,2024-10-31,48790.87,38773.62,131986.23
F100051,2024-11-30,56733.01,40155.43,148830.64
F100051,2024-12-31,41536.88,27360.82,162930.58
F100051,2025-01-31,47360.32,36096.23,176653.12
F100051,2025-02-28,44814.59,25713.06,193536.96
F100051,2025-03-31,71729.96,38790.6,227011.55
F100051,2025-04-30,48100.43,32726.57,246685.84
F100051,2025-05-31,41947.85,30789.81,256933.0
F100051,2025-06-30,28710.94,23977.46,259273.07
F100051,2025-07-31,41645.53,31984.29,271819.36
F100051,2025-08-31,37558.89,22008.6,284616.03
F100052,2024-03-31,24455.55,15671.95,22173.59
F100052,2024-04-30,22767.49,13659.63,32215.72
F100052,2024-05-31,25910.07,16802.13,44498.52
F100052,2024-06-30,17973.73,12105.87,52670.82
F100052,2024-07-31,21933.1,12937.58,62771.54
F100052,2024-08-31,28416.55,17409.58,74326.49
F100052,2024-09-30,24761.74,12678.89,84903.26
F100052,2024-10-31,23854.02,17402.18,88360.41
F100052,2024-11-30,22595.06,17666.21,89904.14
F100052,2024-12-31,19897.26,14213.8,95119.43
F100052,2025-01-31,25495.1,17454.23,102439.65
F100052,2025-02-28,17083.83,10592.98,110678.03
F100052,2025-03-31,18302.82,12833.89,115021.4
F100052,2025-04-30,19745.82,14118.42,119023.3
F100052,2025-05-31,22788.81,14264.53,130589.5
F100052,2025-06-30,15040.26,11641.49,131222.8
F100052,2025-07-31,24932.74,14722.58,140238.48
F100052,2025-08-31,25915.85,14373.89,151348.93
F100053,2024-03-31,50924.43,40815.83,23262.71
F100053,2024-04-30,41328.8,34012.79,27195.82
F100053,2024-05-31,54206.32,40401.96,42167.12
F100053,2024-06-30,86966.18,53210.97,72572.44
F100053,2024-07-31,61553.24,49174.26,81042.88
F100053,2024-08-31,72546.7,58721.11,93411.24
F100053,2024-09-30,73980.78,55390.31,113188.15
F100053,2024-10-31,66436.65,47509.72,132516.22
F100053,2024-11-30,57343.35,40551.85,148480.49
F100053,2024-12-31,68358.94,47054.56,170419.92
F100053,2025-01-31,55491.61,37078.85,190185.14
F100053,2025-02-28,61552.62,43820.98,205731.71
F100053,2025-03-31,60549.66,44420.47,220220.51
F100053,2025-04-30,65492.54,46166.07,240864.42
F100053,2025-05-31,70357.23,46236.1,266513.75
F100053,2025-06-30,63148.32,38967.53,288988.16
F100053,2025-07-31,53882.33,43242.88,299447.58
