firm_id,month,sales,purchases,tax_paid
F100032,2024-08,49059.49,25314.42,4511.56
F100032,2024-09,41049.3,21784.82,3660.25
F100032,2024-10,39420.03,20351.77,3622.97
F100032,2024-11,36298.98,20986.32,2909.4
F100032,2024-12,36158.86,20292.31,3014.65
F100032,2025-01,33226.62,17641.78,2961.12
F100032,2025-02,34911.37,18223.93,3170.61
F100032,2025-03,39836.36,22823.98,3232.35
F100032,2025-04,35932.33,21701.64,2703.83
F100032,2025-05,25845.88,13779.36,2292.64
F100032,2025-06,36085.11,18115.71,3414.18
F100032,2025-07,27170.43,15356.23,2244.7
F100032,2025-08,34703.65,20109.04,2772.98
F100033,2024-03,39758.39,29295.8,1987.89
F100033,2024-04,36049.55,25311.12,2040.3
F100033,2024-05,27070.51,20675.57,1215.04
F100033,2024-06,31903.11,21664.3,1945.37
F100033,2024-07,28784.67,23614.29,982.37
F100033,2024-08,38355.39,26636.3,2226.63
F100033,2024-09,31970.16,25540.97,1221.55
F100033,2024-10,36650.84,26003.07,2023.07
F100033,2024-11,27231.08,20087.74,1357.23
F100033,2024-12,33782.34,25290.95,1613.36
F100033,2025-01,41989.88,30958.6,2095.94
F100033,2025-02,24769.19,17959.72,1293.8
F100033,2025-03,39290.66,29744.51,1813.77
F100033,2025-04,26847.58,18724.32,1543.42
F100033,2025-05,34733.14,25322.24,1788.07
F100033,2025-06,38928.32,31487.57,1413.74
F100033,2025-07,37274.68,26432.59,2060.0
F100033,2025-08,27682.2,20490.55,1366.41
F100034,2024-03,33306.65,17776.42,2950.74
F100034,2024-04,39837.39,24704.72,2875.21
F100034,2024-05,31626.74,18835.03,2430.43
F100034,2024-06,36979.42,22714.51,2710.33
F100034,2024-07,37740.57,23521.04,2701.71
F100034,2024-08,30906.66,17110.28,2621.31
F100034,2024-09,34727.07,18753.07,3035.06
F100034,2024-10,30980.97,16977.71,2660.62
F100034,2024-11,33325.34,19631.32,2601.86
F100034,2024-12,36470.9,20304.35,3071.64
F100034,2025-01,26666.29,14699.58,2273.68
F100034,2025-02,29196.94,17210.97,2277.33
F100034,2025-03,33826.96,19254.54,2768.76
F100034,2025-04,31294.46,19815.88,2180.93
F100034,2025-05,33414.07,20553.46,2443.52
F100034,2025-06,29418.9,18221.17,2127.57
F100034,2025-07,32260.61,18875.89,2543.1
F100034,2025-08,32709.28,20667.12,2288.01
F100035,2024-03,34772.22,24748.75,1904.46
F100035,2024-04,31386.05,25021.04,1209.35
F100035,2024-05,34254.0,24276.37,1895.75
F100035,2024-06,34384.27,26156.15,1563.34
F100035,2024-07,34598.72,27177.65,1410.0
F100035,2024-08,33503.23,23406.01,1918.47
F100035,2024-09,39295.95,31852.98,1414.16
F100035,2024-10,34890.21,27227.24,1455.96
F100035,2024-11,34058.99,25017.9,1717.81
F100035,2024-12,29663.43,22132.72,1430.84
F100035,2025-01,31821.47,21790.85,1905.82
F100035,2025-02,30309.46,22227.03,1535.66
F100035,2025-03,29973.84,22271.3,1463.48
F100035,2025-04,23717.99,19044.95,887.88
F100035,2025-05,30855.11,23764.91,1347.14
F100035,2025-06,27821.37,19754.33,1532.74
F100035,2025-07,27549.47,20327.38,1372.2
F100035,2025-08,30029.74,23346.43,1269.83
F100036,2024-03,35320.28,25416.08,1881.8
F100036,2024-04,60155.14,40540.14,3726.85
F100036,2024-05,45047.47,33480.45,2197.73
F100036,2024-06,51104.79,32799.15,3478.07
F100036,2024-07,69173.55,45769.87,4446.7
F100036,2024-08,37121.77,25688.14,2172.39
F100036,2024-09,71242.15,54390.72,3201.77
F100036,2024-10,46369.85,33501.01,2445.08
F100036,2024-11,61199.12,45634.06,2957.36
F100036,2024-12,45251.96,30263.86,2847.74
F100036,2025-01,63056.67,42251.8,3952.93
F100036,2025-02,45233.92,32193.3,2477.72
F100036,2025-03,35414.24,22880.38,2381.43
F100036,2025-04,41073.28,29189.78,2257.87
F100036,2025-05,54074.58,38524.19,2954.57
F100036,2025-06,55246.63,40956.38,2715.15
F100036,2025-07,30961.09,20125.85,2058.7
F100036,2025-08,54336.39,41468.19,2444.96
F100037,2024-03,24837.12,14778.34,1911.17
F100037,2024-04,25270.52,15006.3,1950.2
F100037,2024-05,26636.44,16940.34,1842.26
F100037,2024-06,29487.05,16041.35,2554.68
F100037,2024-07,28543.34,17804.35,2040.41
F100037,2024-08,29110.58,17953.37,2119.87
F100037,2024-09,26644.32,14232.42,2358.26
F100037,2024-10,27105.42,14688.39,2359.24
F100037,2024-11,28193.56,15109.95,2485.89
F100037,2024-12,24853.18,13328.47,2189.7
F100037,2025-01,26446.41,14592.76,2252.19
F100037,2025-02,23043.16,13205.36,1869.18
F100037,2025-03,24069.42,13159.98,2072.79
F100037,2025-04,22305.9,13175.84,1734.71
F100037,2025-05,24722.32,15219.78,1805.48
F100037,2025-06,19439.48,10939.26,1615.04
F100037,2025-07,22647.4,14265.7,1592.52
F100037,2025-08,25043.08,14634.47,1977.64
F100038,2024-03,31382.32,19382.62,2279.94
F100038,2024-04,43787.92,23721.71,3812.58
F100038,2024-05,34352.42,19573.1,2808.07
F100038,2024-06,36520.81,19126.12,3304.99
F100038,2024-07,24968.79,15349.09,1827.74
F100038,2024-08,36098.14,21079.83,2853.48
F100038,2024-09,35544.45,21824.28,2606.83
F100038,2024-10,21344.05,12867.78,1610.49
F100038,2024-11,24707.33,13185.62,2189.13
F100038,2024-12,29120.54,17166.66,2271.24
F100038,2025-01,27066.94,16032.17,2096.61
F100038,2025-02,23072.24,13652.41,1789.77
F100038,2025-03,23673.52,12652.79,2093.94
F100038,2025-04,25718.44,15594.42,1923.56
F100038,2025-05,33118.96,20250.59,2444.99
F100038,2025-06,20641.49,12612.76,1525.46
F100038,2025-07,25657.81,13355.36,2337.47
F100038,2025-08,31853.09,18223.99,2589.53
F100039,2024-03,38447.39,21971.13,3130.49
F100039,2024-04,37604.87,22645.26,2842.33
F100039,2024-05,46463.57,28746.44,3366.25
F100039,2024-06,45431.3,28939.25,3133.49
F100039,2024-07,40732.17,22998.49,3369.4
F100039,2024-08,49804.1,26417.46,4443.46
F100039,2024-09,40291.72,24639.85,2973.86
F100039,2024-10,43036.62,25435.29,3344.25
F100039,2024-11,37903.6,22286.57,2967.24
F100039,2024-12,33057.3,18759.94,2716.5
F100039,2025-01,39532.97,22640.71,3209.53
F100039,2025-02,31006.29,16608.76,2735.53
F100039,2025-03,30203.73,16240.99,2652.92
F100039,2025-04,29109.16,15347.38,2614.74
F100039,2025-05,37605.48,22392.32,2890.5
F100039,2025-06,33609.17,21395.57,2320.58
F100039,2025-07,34660.45,22103.6,2385.8
F100039,2025-08,30139.11,16962.47,2503.56
F100040,2024-03,28092.79,20296.29,1481.34
F100040,2024-04,30676.96,21292.84,1782.98
F100040,2024-05,30849.17,21910.71,1698.31
F100040,2024-06,35482.99,26893.31,1632.04
F100040,2024-07,31418.59,22432.55,1707.35
F100040,2024-08,36476.29,27803.5,1647.83
F100040,2024-09,38833.06,30308.5,1619.67
F100040,2024-10,38484.97,28942.21,1813.12
F100040,2024-11,33259.78,23061.0,1937.77
F100040,2024-12,34125.64,25629.89,1614.19
F100040,2025-01,32470.93,23026.3,1794.48
F100040,2025-02,38449.79,31059.42,1404.17
F100040,2025-03,28558.84,22029.21,1240.63
F100040,2025-04,33905.36,23859.43,1908.73
F100040,2025-05,35792.22,26390.82,1786.27
F100040,2025-06,35089.29,24840.72,1947.23
F100040,2025-07,37809.34,28925.34,1687.96
F100040,2025-08,30916.99,20789.62,1924.2
F100041,2024-03,57194.08,33693.59,4465.09
F100041,2024-04,59863.82,34702.73,4780.61
F100041,2024-05,38645.46,21236.11,3307.78
F100041,2024-06,58664.48,32443.82,4981.92
F100041,2024-07,71266.8,40792.94,5790.03
F100041,2024-08,46948.0,26840.35,3820.45
F100041,2024-09,46527.44,27356.43,3642.49
F100041,2024-10,53397.96,29053.89,4625.37
F100041,2024-11,48600.43,25021.19,4480.06
F100041,2024-12,44912.5,26872.27,3427.64
F100041,2025-01,56170.31,33260.13,4352.93
F100041,2025-02,40183.9,24466.4,2986.33
F100041,2025-03,41466.8,23552.51,3403.72
F100041,2025-04,58640.85,31419.89,5171.98
F100041,2025-05,47061.37,26863.47,3837.6
F100041,2025-06,53796.72,27955.85,4909.77
F100041,2025-07,29474.89,17977.83,2184.44
F100041,2025-08,66994.53,35310.96,6019.88
F100042,2024-03,43742.82,30966.73,2427.46
F100042,2024-04,40861.42,25377.12,2942.02
F100042,2024-05,40342.98,24183.89,3070.23
F100042,2024-06,46442.49,29535.19,3212.39
F100042,2024-07,38799.61,24524.48,2712.27
F100042,2024-08,37275.07,25160.15,2301.83
F100042,2024-09,37763.62,24285.91,2560.77
F100042,2024-10,39271.83,27023.28,2327.23
F100042,2024-11,41905.07,28551.19,2537.24
F100042,2024-12,43890.15,28328.47,2956.72
F100042,2025-01,38285.63,23637.49,2783.15
F100042,2025-02,38507.03,24153.35,2727.2
F100042,2025-03,37843.09,22291.47,2954.81
F100042,2025-04,39059.0,27630.49,2171.42
F100042,2025-05,36178.91,25304.53,2066.13
F100042,2025-06,36406.2,23117.29,2524.89
F100042,2025-07,42673.36,30407.64,2330.49
F100042,2025-08,44226.56,28377.63,3011.3
F100043,2024-03,46561.27,22495.44,4572.51
F100043,2024-04,44387.44,22760.79,4109.06
F100043,2024-05,46412.77,23045.39,4439.8
F100043,2024-06,54590.76,28101.59,5032.94
F100043,2024-07,51304.2,25614.49,4881.04
F100043,2024-08,56117.21,27086.91,5515.76
F100043,2024-09,51309.12,25200.93,4960.56
F100043,2024-10,46917.11,20750.23,4971.71
F100043,2024-11,46505.74,21723.77,4708.57
F100043,2024-12,41051.21,19755.87,4046.12
F100043,2025-01,43863.15,21642.29,4221.96
F100043,2025-02,45738.96,24495.47,4036.26
F100043,2025-03,40042.79,19158.57,3968.0
F100043,2025-04,47026.73,22629.43,4635.49
F100043,2025-05,48605.33,23923.09,4689.63
F100043,2025-06,44732.76,20058.72,4688.07
F100043,2025-07,48422.63,22405.3,4943.29
F100043,2025-08,47805.41,21609.29,4977.26
F100044,2024-03,84286.66,45999.52,7274.56
F100044,2024-04,56851.97,29776.38,5144.36
F100044,2024-05,72864.53,41311.15,5995.14
F100044,2024-06,74280.65,38641.99,6771.35
F100044,2024-07,71617.88,33660.81,7211.84
F100044,2024-08,75606.79,42059.66,6373.95
F100044,2024-09,59610.35,28052.49,5995.99
F100044,2024-10,49622.39,27481.79,4206.71
F100044,2024-11,51349.66,27890.94,4457.16
F100044,2024-12,49340.57,26605.02,4319.75
F100044,2025-01,63014.47,35247.02,5275.82
F100044,2025-02,66478.86,33440.2,6277.34
F100044,2025-03,58228.39,32993.2,4794.69
F100044,2025-04,57341.56,29364.91,5315.56
F100044,2025-05,52397.58,26812.15,4861.23
F100044,2025-06,57816.48,29193.01,5438.46
F100044,2025-07,50861.82,24555.17,4998.26
F100044,2025-08,66776.75,31375.95,6726.15
F100045,2024-03,64646.9,45104.04,3713.14
F100045,2024-04,62736.26,50182.95,2385.13
F100045,2024-05,64202.29,47981.37,3081.97
F100045,2024-06,69088.65,51530.98,3335.96
F100045,2024-07,63141.03,42420.04,3936.99
F100045,2024-08,67726.55,48985.55,3560.79
F100045,2024-09,66251.45,48848.1,3306.64
F100045,2024-10,56866.54,38664.57,3458.37
F100045,2024-11,51527.06,36611.68,2833.92
F100045,2024-12,54328.98,37377.08,3220.86
F100045,2025-01,64185.0,46157.67,3425.19
F100045,2025-02,67609.01,52958.57,2783.58
F100045,2025-03,45471.15,32056.9,2548.71
F100045,2025-04,41121.32,32871.8,1567.41
F100045,2025-05,54200.62,38696.66,2945.75
F100045,2025-06,44297.33,33294.31,2090.57
F100045,2025-07,65624.13,44654.84,3984.16
F100045,2025-08,72283.19,57561.65,2797.09
F100046,2024-03,23415.19,13074.51,1964.73
F100046,2024-04,27460.59,17155.58,1957.95
F100046,2024-05,36694.71,21352.02,2915.11
F100046,2024-06,35158.77,21958.37,2508.08
F100046,2024-07,28462.73,16601.77,2253.58
F100046,2024-08,32531.55,19165.84,2539.49
F100046,2024-09,26310.9,16725.73,1821.18
F100046,2024-10,34596.12,18807.53,2999.83
F100046,2024-11,23087.02,12942.91,1927.38
F100046,2024-12,32921.86,19139.79,2618.59
F100046,2025-01,24571.64,14053.02,1998.54
F100046,2025-02,27713.86,17490.82,1942.38
F100046,2025-03,26807.33,14966.06,2249.84
F100046,2025-04,25627.41,16097.15,1810.75
F100046,2025-05,24809.73,14863.67,1889.75
F100046,2025-06,25871.62,16225.1,1832.84
F100046,2025-07,32732.41,20008.73,2417.5
F100046,2025-08,32632.09,19592.85,2477.46
F100047,2024-03,30868.25,16223.24,2782.55
F100047,2024-04,42892.03,21973.95,3974.44
F100047,2024-05,44109.11,26766.27,3295.14
F100047,2024-06,41728.66,25252.28,3130.51
F100047,2024-07,45334.89,24204.84,4014.71
F100047,2024-08,40334.71,24129.36,3079.02
F100047,2024-09,44867.13,27016.87,3391.55
F100047,2024-10,38313.71,23047.32,2900.62
F100047,2024-11,37187.42,22245.15,2839.03
F100047,2024-12,45772.99,26192.23,3720.34
F100047,2025-01,36612.77,22297.28,2719.94
F100047,2025-02,27062.85,14308.43,2423.34
F100047,2025-03,30553.53,16557.47,2659.25
F100047,2025-04,29220.28,15814.62,2547.08
F100047,2025-05,16181.02,9686.68,1233.92
F100047,2025-06,42399.97,25901.64,3134.68
F100047,2025-07,34421.94,20980.08,2553.95
F100047,2025-08,38655.64,22627.29,3045.39
F100048,2024-03,42872.97,22240.31,3920.21
F100048,2024-04,34771.48,17047.22,3367.61
F100048,2024-05,33788.58,18215.06,2958.97
F100048,2024-06,49373.1,23926.12,4834.93
F100048,2024-07,32556.23,15876.0,3169.24
F100048,2024-08,38424.96,19659.95,3565.35
F100048,2024-09,36864.03,21106.55,2993.92
F100048,2024-10,46430.76,26294.05,3825.98
F100048,2024-11,35501.58,18809.29,3171.54
F100048,2024-12,39171.4,20872.35,3476.82
F100048,2025-01,37170.26,21970.56,2887.94
F100048,2025-02,41234.16,22316.44,3594.37
F100048,2025-03,25800.27,15263.85,2001.92
F100048,2025-04,34835.0,19999.64,2818.72
F100048,2025-05,29821.2,14544.82,2902.51
F100048,2025-06,22069.8,12076.37,1898.75
F100048,2025-07,27150.98,13617.46,2571.37
F100048,2025-08,41527.45,22389.68,3636.18
F100049,2024-03,41649.29,25889.84,2994.29
F100049,2024-04,41558.71,26690.82,2824.9
F100049,2024-05,66163.72,44276.32,4158.61
F100049,2024-06,44887.8,31645.52,2516.03
F100049,2024-07,49629.59,33235.53,3114.87
F100049,2024-08,52048.94,35645.92,3116.57
F100049,2024-09,45987.2,31966.79,2663.88
F100049,2024-10,42817.54,31368.36,2175.35
F100049,2024-11,41569.35,30750.41,2055.6
F100049,2024-12,48548.53,32211.25,3104.08
F100049,2025-01,42769.42,26343.85,3120.86
F100049,2025-02,48313.31,30078.09,3464.69
F100049,2025-03,46177.34,31119.0,2861.09
F100049,2025-04,48484.62,34899.95,2581.09
F100049,2025-05,41217.73,30806.73,1978.09
F100049,2025-06,32406.84,23103.35,1767.66
F100049,2025-07,41376.91,29625.31,2232.8
F100049,2025-08,40871.85,26244.1,2779.27
F100050,2024-03,53536.87,33946.33,3722.2
F100050,2024-04,61444.58,40519.88,3975.69
F100050,2024-05,44618.19,31437.76,2504.28
F100050,2024-06,78984.31,50880.84,5339.66
F100050,2024-07,71566.19,53549.12,3423.24
F100050,2024-08,44184.79,29253.7,2836.91
F100050,2024-09,49240.6,36231.29,2471.77
F100050,2024-10,51205.19,33475.08,3368.72
F100050,2024-11,66747.89,46105.6,3922.03
F100050,2024-12,54733.54,39642.56,2867.29
F100050,2025-01,64193.12,44919.66,3661.96
F100050,2025-02,48893.84,31345.77,3334.13
F100050,2025-03,53683.27,34982.3,3553.18
F100050,2025-04,50145.91,36217.97,2646.31
F100050,2025-05,43758.21,28922.56,2818.77
F100050,2025-06,43481.7,28084.79,2925.41
F100050,2025-07,48723.55,30695.58,3425.31
F100050,2025-08,68865.07,43110.41,4893.39
F100051,2024-03,65441.31,45251.5,3836.06
F100051,2024-04,55315.2,35249.53,3812.48
F100051,2024-05,52516.55,31013.02,4085.67
F100051,2024-06,54208.76,37377.4,3197.96
F100051,2024-07,66709.23,42765.27,4549.35
F100051,2024-08,61603.33,36531.36,4763.67
F100051,2024-09,64039.26,39295.85,4701.25
F100051,2024-10,56554.26,37406.67,3638.04
F100051,2024-11,58862.52,41278.66,3340.93
F100051,2024-12,42845.11,29675.56,2502.21
F100051,2025-01,56686.49,40022.98,3166.07
F100051,2025-02,44656.82,27007.88,3353.3
F100051,2025-03,74777.31,44079.99,5832.49
F100051,2025-04,46932.62,32154.97,2807.75
F100051,2025-05,46630.12,29915.19,3175.84
F100051,2025-06,33757.83,23077.65,2029.23
F100051,2025-07,44289.89,30788.9,2565.19
F100051,2025-08,42450.13,25093.46,3297.77
F100052,2024-03,25067.33,16340.29,1658.14
F100052,2024-04,21860.67,13742.88,1542.38
F100052,2024-05,30119.73,16755.48,2539.21
F100052,2024-06,21174.92,13410.36,1475.27
F100052,2024-07,23794.37,13950.33,1870.37
F100052,2024-08,29982.01,18862.63,2112.68
F100052,2024-09,24359.23,13547.43,2054.24
F100052,2024-10,28310.55,18669.38,1831.82
F100052,2024-11,26509.8,17789.92,1656.78
F100052,2024-12,22149.74,14210.0,1508.55
F100052,2025-01,26917.33,18079.28,1679.23
F100052,2025-02,17766.43,11814.5,1130.87
F100052,2025-03,21811.17,14658.93,1358.92
F100052,2025-04,21792.67,14757.08,1336.76
F100052,2025-05,24712.11,16747.02,1513.37
F100052,2025-06,17639.99,11963.88,1078.46
F100052,2025-07,24816.96,14184.76,2020.12
F100052,2025-08,29290.56,16655.35,2400.69
F100053,2024-03,59927.84,46070.84,2632.83
F100053,2024-04,51242.62,37708.53,2571.48
F100053,2024-05,62022.44,44789.82,3274.2
F100053,2024-06,84071.86,55056.8,5512.86
F100053,2024-07,68846.26,50918.27,3406.32
F100053,2024-08,81600.87,62878.99,3557.16
F100053,2024-09,76868.3,53747.48,4392.96
F100053,2024-10,73422.76,49449.94,4554.84
F100053,2024-11,65862.76,44964.76,3970.62
F100053,2024-12,72269.34,52216.56,3810.03
F100053,2025-01,59783.75,38862.14,3975.1
F100053,2025-02,58991.88,42782.62,3079.76
F100053,2025-03,67436.36,46242.47,4026.84
F100053,2025-04,67657.18,46744.53,3973.4
F100053,2025-05,67575.2,46797.58,3947.75
F100053,2025-06,61707.85,39962.56,4131.6
F100053,2025-07,62387.91,43196.9,3646.29
F100053,2025-08,59950.75,41570.36,3492.27
F100054,2024-03,23992.04,16868.6,1353.45
F100054,2024-04,26153.48,16002.21,1928.74
F100054,2024-05,22313.9,13936.13,1591.78
F100054,2024-06,24630.36,17500.11,1354.75
F100054,2024-07,26923.23,16593.69,1962.61
F100054,2024-08,26067.63,18016.06,1529.8
F100054,2024-09,26258.32,16289.32,1894.11
F100054,2024-10,25148.23,16868.86,1573.08
F100054,2024-11,20635.56,14481.34,1169.3
F100054,2024-12,24693.68,15655.75,1717.21
F100054,2025-01,20529.86,14541.07,1137.87
F100054,2025-02,22633.39,13405.52,1753.3
F100054,2025-03,24542.18,16565.34,1515.6
F100054,2025-04,24402.43,14552.33,1871.52
F100054,2025-05,19388.45,13708.02,1079.28
F100054,2025-06,18926.98,11467.99,1417.21
F100054,2025-07,25177.09,16124.74,1719.95
F100054,2025-08,25201.43,16700.12,1615.25
F100055,2024-03,54320.4,42889.16,2171.94
F100055,2024-04,44299.71,33208.93,2107.25
F100055,2024-05,58040.04,41150.05,3209.1
F100055,2024-06,38838.52,29216.9,1828.11
F100055,2024-07,50126.44,34980.44,2877.74
F100055,2024-08,47720.2,37467.81,1947.95
F100055,2024-09,52145.12,38111.87,2666.32
F100055,2024-10,39414.19,29693.45,1846.94
F100055,2024-11,43095.86,32095.4,2090.09
F100055,2024-12,51737.33,39941.94,2241.12
F100055,2025-01,49983.18,36693.69,2525.0
F100055,2025-02,44269.54,32887.08,2162.67
F100055,2025-03,46932.68,36603.98,1962.45
F100055,2025-04,37024.33,27760.5,1760.13
F100055,2025-05,42539.44,33290.79,1757.24
F100055,2025-06,58998.27,39491.52,3706.28
F100055,2025-07,42320.92,30959.69,2158.63
F100055,2025-08,49418.89,37401.05,2283.39
F100056,2024-03,61019.04,32228.74,5470.16
F100056,2024-04,65090.32,30997.3,6477.67
F100056,2024-05,73714.75,35903.79,7184.08
F100056,2024-06,66064.95,29768.82,6896.27
F100056,2024-07,76553.56,34639.14,7963.74
F100056,2024-08,76466.16,36895.87,7518.35
F100056,2024-09,55158.28,28972.43,4975.31
F100056,2024-10,68988.3,35569.0,6349.67
F100056,2024-11,70834.03,36159.73,6588.12
F100056,2024-12,62890.26,27462.56,6731.26
F100056,2025-01,59280.6,28147.69,5915.25
F100056,2025-02,60971.66,28287.73,6209.95
F100056,2025-03,59667.36,28408.86,5939.11
F100056,2025-04,48682.98,21567.64,5151.91
F100056,2025-05,53644.21,28223.99,4829.84
F100056,2025-06,52400.4,26069.43,5002.88
F100056,2025-07,58985.48,27832.59,5919.05
F100056,2025-08,51014.96,26100.64,4733.72
F100057,2024-03,69611.1,38055.63,5995.54
F100057,2024-04,72236.04,45976.72,4989.27
F100057,2024-05,87520.35,55599.82,6064.9
F100057,2024-06,76769.37,41836.75,6637.2
F100057,2024-07,79560.59,49109.5,5785.71
F100057,2024-08,88655.49,52563.37,6857.5
F100057,2024-09,88191.78,51870.7,6901.01
F100057,2024-10,89317.6,56710.28,6195.39
F100057,2024-11,49740.13,28306.04,4072.48
F100057,2024-12,52785.53,32849.27,3787.89
F100057,2025-01,67379.56,35762.09,6007.32
F100057,2025-02,91406.93,49299.07,8000.49
F100057,2025-03,77488.56,40850.58,6961.22
F100057,2025-04,63272.43,38820.92,4645.79
F100057,2025-05,46109.12,27771.08,3484.23
F100057,2025-06,61107.26,37004.61,4579.5
F100057,2025-07,43039.57,27016.91,3044.3
F100057,2025-08,66509.93,38545.99,5313.15
F100058,2024-03,31692.07,17199.3,2753.63
F100058,2024-04,28704.36,16475.8,2323.43
F100058,2024-05,35056.66,19736.33,2910.86
F100058,2024-06,36697.74,22474.39,2702.44
F100058,2024-07,34194.07,20075.33,2682.56
F100058,2024-08,34410.11,18827.17,2960.76
F100058,2024-09,39760.89,23777.76,3036.79
F100058,2024-10,37697.15,22103.5,2962.79
F100058,2024-11,36818.22,21769.44,2859.27
F100058,2024-12,32221.13,17251.74,2844.18
F100058,2025-01,32916.85,20286.78,2399.71
F100058,2025-02,32658.94,16775.28,3017.89
F100058,2025-03,30480.24,17001.64,2560.93
F100058,2025-04,32500.43,16887.22,2966.51
F100058,2025-05,26724.8,14466.18,2329.14
F100058,2025-06,32642.78,20393.6,2327.34
F100058,2025-07,34338.83,19539.94,2811.79
F100058,2025-08,33048.92,20694.27,2347.38
F100059,2024-03,36185.19,24974.0,2130.13
F100059,2024-04,35980.01,23414.47,2387.45
F100059,2024-05,27854.36,18493.18,1778.62
F100059,2024-06,34283.27,20517.08,2615.57
F100059,2024-07,40926.2,23230.42,3362.2
F100059,2024-08,36652.36,22405.06,2706.99
F100059,2024-09,34206.46,20270.81,2647.77
F100059,2024-10,34973.89,19972.52,2850.26
F100059,2024-11,34463.43,22924.92,2192.32
F100059,2024-12,28594.17,16391.33,2318.54
F100059,2025-01,24827.07,16330.48,1614.35
F100059,2025-02,30074.72,18386.93,2220.68
F100059,2025-03,30565.88,18760.94,2242.94
F100059,2025-04,34481.4,20976.71,2565.89
F100059,2025-05,29265.17,17195.88,2293.16
F100059,2025-06,35601.82,23993.99,2205.49
F100059,2025-07,29085.1,19354.76,1848.76
